,id,価格,車両名,メーカー,型式番号,モデル年,排気量,色,タイプ,走行距離,保証期間,初年度登録年月,次回車検,入荷日,在庫店舗,店舗在庫,備考
183,2100006094381,428000,HONDA CBR400R,HONDA,EBL-NC47,2013,400,黒,スポーツ/ツアラー,20547,1,2013-05,2024-06-01,-,福岡店,0120-37-8190,['【マルチバー装備☆】']
184,2100006254785,328000,YAMAHA CYGNUS X,YAMAHA,2BJ-SED8J,2019,125,白,スクーター/ビッグスクーター,1632,1,-,-,2023-11-01,仙台店,0120-37-8190,['ノーマル車両／2019年モデル']
185,2100006217513,378000,HONDA モンキー125,HONDA,2BJ-JB02,2019,125,黄色,ネイキッド,1714,1,-,-,2023-10-26,寝屋川店,0120-37-8190,['2019年モデル']
186,2100005422352,728000,YAMAHA 【11月限定プライス】【マル得】ＹＺＦ－Ｒ１,YAMAHA,RN13N,2004,1000,青,スポーツ/ツアラー,13449,3ヶ月,2004-04,-,-,小山店,0120-37-8190,"['２００４年モデル', '逆輸入車', 'フェンダーレス仕様']"
187,2100006054996,398000,HONDA ｽｰﾊﾟｰｶﾌﾞ125！2020年ﾓﾃﾞﾙ!,HONDA,2BJ-JA48,2020,125,黒,ネイキッド,17871,3ヶ月,-,-,2023-09-28,姫路店,0120-37-8190,[]
188,2100003793157,598000,HONDA ＲＥＢＥＬ・スペシャル,HONDA,MC13,1985,250,パールサテンホワイト,アメリカン/クルーザー,14471,1ヶ月,-,-,-,つくば絶版車館,029-721-8190,[]
189,2100006103137,1988000,YAMAHA Vmax ストリートドラッカーを冠するモンスターマシン!,YAMAHA,RP22J,2014,1700,銀,ネイキッド,15693,1,2014-02,2025-02-09,2023-10-07,広島店,0120-37-8190,[]
190,2100005128759,928000,HONDA CBR650R,HONDA,2BL-RH03,2019,650,赤,スポーツ/ツアラー,17267,3,2020-02,-,-,東大阪店,0120-37-8190,['2019年モデル/フルノーマル']
191,2100005731034,388000,HONDA CB200X【並行輸入,HONDA,MC56,2022,200,赤,ネイキッド,0,3ヶ月,-,-,-,松山店,0120-37-8190,"['新車', 'フルノーマル】']"
192,2100006145571,628000,HONDA GB350,HONDA,2BL-NC59,2021,350,黒,ネイキッド,555,7,2023-06,2026-06-05,2023-10-14,小山店,0120-37-8190,"['2021年モデル', 'Rikizohローダウンシート', 'デイトナ製USBポート装備']"
193,2100005923361,488000,YAMAHA 【スピード納車】YZF-R3,YAMAHA,2BL-RH13J,2021,320,-,スポーツ/ツアラー,12260,3,2021-04,2024-04-01,2023-09-07,府中店,0120-37-8190,['マルチバー']
194,2100005631686,1358000,Harley-Davidson ＸＬ１２００Ｘ,Harley-Davidson,LC3,2012,1200,黒,アメリカン/クルーザー,4634,3ヶ月,2012-04,-,-,HUNT 木更津店,0120-37-8190,"['フォーティーエイト', '２０１２年モデル', '２人乗り仕様']"
195,2100005939614,988000,YAMAHA MT-09トレーサーGT,YAMAHA,2BL-RN51J,2019,850,黒青,ネイキッド,8059,5,2019-01,2024-01-03,2023-09-10,名古屋守山店,0120-37-8190,['トップボックス装備【マル得】']
196,2100005976046,798000,YAMAHA ドラッグスター250,YAMAHA,BA-VG02J,2006,250,白黒,アメリカン/クルーザー,14359,3ヶ月,-,-,-,京都店,0120-37-8190,"['10th Anniversary Special Edition', '期間限定受注生産ﾓﾃﾞﾙ']"
197,2100005218795,1098000,KAWASAKI ＺＲＸ４００,KAWASAKI,BC-ZR400E,2005,400,緑,ネイキッド,22326,3ヶ月,2005-10,2025-04-10,-,世田谷本店,0120-37-8190,['絶版車・カスタムマフラー装備']
198,2100003661296,138000,YAMAHA JOG ZR,YAMAHA,JBH-SA39J,2015,50,ラジカルホワイト,スクーター/ビッグスクーター,18769,3ヶ月,-,-,-,つくば絶版車館,029-721-8190,['3P3M']
199,2100005793216,698000,YAMAHA 【マル得】SR400,YAMAHA,2BL-RH16J,2019,400,青,ネイキッド,2668,5,2019-10,2024-10-30,2023-08-16,北九州店,0120-37-8190,"['エンジンガード', 'リアキャリア', 'インジェクション']"
200,2100004352766,598000,YAMAHA 【マル得】ドラッグスター４００,YAMAHA,BC-VH01J,2005,398,ビビッドオレンジメタリック2,アメリカン/クルーザー,11802,3ヶ月,2005-12,-,-,柏店,0120-37-8190,['☆★根強い人気のドラッグスター！安心のフルノーマル車輛！★☆']
201,2100006134162,198000,HONDA リード110,HONDA,EBL-JF19,2009,110,ガンメタ,スクーター/ビッグスクーター,6289,3ヶ月,-,-,-,神戸伊川谷店,0120-37-8190,"['2009年モデル', '普段の足にいかがでしょうか!']"
202,2100004952188,338000,HONDA CROSS CUB 110,HONDA,2BJ-JA45,2021,110,黄,ネイキッド,49,3,-,-,-,仙台店,0120-37-8190,['安心のワンオーナー／JA45型／2021年モデル']
203,2100005187954,648000,HONDA CBR929RR,HONDA,SC44,2000,929,サンライズイエロー/ラピスブルーメタリック,スポーツ/ツアラー,48365,1ヶ月,2000-11,-,-,つくば絶版車館,029-721-8190,"['ファイヤーブレード', 'ヤマモトSPEC-Aサイレンサー装備']"
204,2100006027143,238000,HONDA ＬＥＡＤ１２５,HONDA,EBJ-JF45,2018,125,-,スクーター/ビッグスクーター,12338,3ヶ月,-,-,-,福生店,0120-37-8190,['リアボックス装備とクラス最強のシート下収納力で通勤お買い物に']
205,2100005754132,388000,HONDA CB125R,HONDA,2BJ-JC79,2018,125,白,ネイキッド,1568,1,-,-,2023-08-08,堺美原店,0120-37-8190,"['2018年モデル', 'サイドバッグ付き!']"
206,2100006071900,358000,HONDA ＰＣＸ１２５,HONDA,2BJ-JK05,2021,125,水色,スクーター/ビッグスクーター,386,3,-,-,2023-10-01,柏店,0120-37-8190,"['２０２１年モデル', '☆★ＧＩＶＩＢＯＸ★☆']"
207,2100005194846,358000,HONDA モンキー125,HONDA,2BJ-JB02,2018,125,赤,ネイキッド,26704,3ヶ月,-,-,-,山口店,0120-37-8190,"['モリワキマフラー', 'オンロードタイヤ装着']"
208,2100005531832,1640000,HONDA 【11月限定】CBR600RR-4 【マル得車両】深まる秋と迎える冬を色付かせるバイクライフを伏見店の限定価格が応援します☆決算キャンペーン併用で更にマル得♪,HONDA,2BL-PC40,2021,600,赤/青/白,スポーツ/ツアラー,2322,7,2021-10,2024-10-07,2023-06-29,京都伏見店,0120-37-8190,[]
209,2100006159141,498000,HONDA ＡＤＶ１５０■２０２０年モデル・ＫＦ３８型・ロングスクリーン・グリップヒーター・トップケース装備■,HONDA,2BK-KF38,2020,150,艶消し黒,スクーター/ビッグスクーター,6754,5,-,-,2023-10-16,葛飾青戸店,0120-37-8190,[]
210,2100006172997,198000,YAMAHA VOX,YAMAHA,JBH-SA31J,2016,50,黒,スクーター/ビッグスクーター,2347,3ヶ月,-,-,-,名古屋みなと店,0120-37-8190,[]
211,2100002390296,2840000,KAWASAKI Z1000LTD,KAWASAKI,KZT00B,1977,1000,ミッドナイトブルー,ネイキッド,45299,1ヶ月,2021-04,2024-04-27,-,つくば絶版車館,029-721-8190,"['B1', '丸ヘッド']"
212,2100005555579,648000,HONDA ☆11月限定プライス☆,HONDA,2BK-MC51,2020,250,トリコロール,スポーツ/ツアラー,1976,5,-,-,2023-07-03,前橋インター店,0120-37-8190,"['CBR250RR', 'ABS', 'USB', '社外レバー装備']"
213,2100005261760,4480000,KAWASAKI Ｎｉｎｊａ,KAWASAKI,ZXT00N,2015,1000,ミラーコートブラック,スポーツ/ツアラー,15736,1,2015-08,2024-08-04,-,世田谷本店,0120-37-8190,"['Ｈ２', '社外インナーカウル・フェンダー／OVER Racingフェンダーレス／BEETバックステップ']"
214,2100006021103,1728000,Harley-Davidson FLHX1690,Harley-Davidson,KBM,2012,1690,青,アメリカン/クルーザー,13382,3ヶ月,2012-03,2024-07-02,-,小山店,0120-37-8190,"['2012年モデル', 'アクセサリーカスタム!']"
215,2100006270631,578000,HONDA 【鑑定車両】CBR250RR ABS／ノーマル車両／ワンオーナー車両,HONDA,2BK-MC51,2017,250,ガンメタ,スポーツ/ツアラー,3199,3,-,-,2023-11-04,上尾店,0120-37-8190,[]
216,2100006054293,1328000,YAMAHA ＸＳＲ９００,YAMAHA,8BL-RN80J,2022,900,黒,ネイキッド,1657,7,2023-04,2026-04-24,2023-09-28,新横浜店,0120-37-8190,"['フェンダーレス仕様', 'ＵＳＢ電源装備']"
217,2100005378895,428000,YAMAHA ＹＺＦ－Ｒ３,YAMAHA,EBL-RH07J,2016,320,グレー,スポーツ/ツアラー,8920,3,2016-08,-,-,世田谷本店,0120-37-8190,['フルノーマル']
218,2100005672788,728000,KAWASAKI エストレヤ,KAWASAKI,JBK-BJ250A,2017,250,オレンジ/白,ネイキッド,1432,3,-,-,2023-07-24,神戸伊川谷店,0120-37-8190,"['2017年モデル', '安心感のあるノーマル車両です!']"
219,2100005973953,715000,HONDA CBR250RR 2019年モデル,HONDA,2BK-MC51,2019,250,トリコロール,スポーツ/ツアラー,9597,5,-,-,2023-09-15,大阪東住吉店,0120-37-8190,[]
220,2100005892872,1148000,YAMAHA ＭＴ－０９,YAMAHA,8BL-RN69J,2022,900,青,ネイキッド,5176,5,2022-08,2025-08-01,2023-09-02,イオンモール鈴鹿店,0120-37-8190,['★２０２２年モデル／ＳＰＥＥＤＲＡ製スライダー／リアフェンダ－レス／ハンドルアップスペーサー／ＵＳＢ１ポート★']
221,2100006253849,1628000,KAWASAKI Z900RS！2023年モデル!,KAWASAKI,2BL-ZR900C,2023,950,黒/金,ネイキッド,2966,7,2022-09,2025-09-25,2023-11-01,姫路店,0120-37-8190,[]
222,2100003156570,1280000,YAMAHA R1-Z 3XC3,YAMAHA,3XC,1992,250,フロストシルバー,ネイキッド,7663,1ヶ月,-,-,-,つくば絶版車館,029-721-8190,[]
223,2100005789509,1310000,KAWASAKI 【バッテリー新品交換対象】 Z1000 ABS R Edition,KAWASAKI,ZRT00J,2019,1000,黒/緑,ネイキッド,22240,1,2018-11,-,2023-08-16,インターパーク宇都宮店,0120-37-8190,"['逆輸入車マレーシア仕様', 'オーリンズリアサスペンション装備!']"
224,2100004824973,338000,SUZUKI GSX250R【マル得】☆2017年モデル☆,SUZUKI,2BK-DN11A,2018,250,青白,スポーツ/ツアラー,12785,3,-,-,-,浜松店,0120-37-8190,[]
225,2100005891271,148000,YAMAHA VINO【AY02モデル・アイドリングストップ装備・低走行車両】,YAMAHA,2BH-AY02,2019,50,青,スクーター/ビッグスクーター,746,1,-,-,-,松山店,0120-37-8190,[]
226,2100004146440,638000,HONDA モンキー１２５,HONDA,2BJ-JB03,2022,125,黒,ネイキッド,275,3,-,-,-,小牧店,0120-37-8190,"['JB03', '2022年モデル', '５速ミッション', '２０２２年モデル', 'リアキャリア付き！', 'スマホホルダー', 'マウントバー付き！']"
227,2100006180282,698000,YAMAHA ＭＴ－０７,YAMAHA,EBL-RM07J,2016,700,グレー,ネイキッド,7004,3,2016-08,2025-08-22,2023-10-20,イオンモール鈴鹿店,0120-37-8190,['★２０１６年モデル／ヘプコ＆ベッカーエンジンガード／ＭＲＡスクリーン／Ｙ’ＳＧＥＡＲトップケース★']
228,2100006138368,768000,KAWASAKI Ninja ZX-25R,KAWASAKI,2BK-ZX250E,2021,250,黒,スポーツ/ツアラー,2316,7,-,-,-,堺美原店,0120-37-8190,['2021年モデル']
229,2100005200202,248000,SUZUKI 【スピード納車】GIXXER 150【マル得】,SUZUKI,2BK-NG4BG,2019,150,黒,ネイキッド,1149,5,-,-,2023-05-03,金沢店,0120-37-8190,['フルノーマル／ワンオーナー／2019年モデル／1口USB／スマホホルダー']
230,2100006120998,108000,HONDA 【スピード納車】ジョルノ,HONDA,JBH-AF70,2012,50,ブラック,スクーター/ビッグスクーター,3818,3ヶ月,-,-,2023-10-09,入間店,0120-37-8190,['☆AF70型／フロントタイヤ・バッテリー新品交換サービス☆']
231,2100005398657,798000,HONDA 【マル得】CB650R,HONDA,2BL-RH03,2019,650,赤,ネイキッド,29587,1,2019-07,2024-07-02,-,大阪東住吉店,0120-37-8190,"['社外スクリーン', 'MORIWAKIマフラー']"
232,2100006165883,158000,HONDA ディオ110,HONDA,EBJ-JF31,2013,110,灰色,スクーター/ビッグスクーター,2734,3ヶ月,-,-,2023-10-17,熊本店,0120-37-8190,['コンパクトな車体で取り回しやすさ抜群!']
233,2100006253061,478000,HONDA 400X ABS,HONDA,EBL-NC47,2017,400,白黒,オフロード/モタード,25815,1,2018-03,2024-04-29,2023-11-01,仙台店,0120-37-8190,['GIVI製ロングスクリーン／エンジンスライダー']
234,2100006264111,185000,YAMAHA Vino,YAMAHA,2BH-AY02,2018,50,-,スクーター/ビッグスクーター,138,1,-,-,2023-11-03,草加店,0120-37-8190,['2018年モデル／AY02型／ノーマル']
235,2100005595407,898000,HONDA ＣＢ１３００スーパーボルドール,HONDA,EBL-SC54,2010,1300,ホワイト/レッド,スポーツ/ツアラー,28238,3ヶ月,2010-06,2024-04-19,-,藤沢店,0120-37-8190,"['２０１０年モデル', 'ＬＥＤライト', 'スポーツグリップヒーター ', '盗難防止アラーム装備']"
236,2100006263268,953000,HONDA CB650R【マル得】2023年式モデル,HONDA,2BL-RH03,2023,650,黒,ネイキッド,4875,7,2023-06,2026-06-13,2023-11-03,東大阪店,0120-37-8190,['低走行車両/モリワキバックステップ/社外レバー/USB1ポート']
237,2100004853942,598000,HONDA REBEL 250,HONDA,2BK-MC49,2020,250,マットネイビー,アメリカン/クルーザー,9474,5,-,-,2023-08-18,金沢店,0120-37-8190,['ハンドルバー／エンジンガード／リアキャリア／メッシュシートカバー／ワンオーナー']
238,2100005907811,1528000,KAWASAKI Z900RS,KAWASAKI,2BL-ZR900C,2019,950,タイガー,ネイキッド,5338,5,2019-08,2024-08-01,2023-09-04,広島店,0120-37-8190,['キャンディトーングリーン通称タイガーカラー!']
239,2100006168501,334000,YAMAHA 【マル得】YZF-R25,YAMAHA,JBK-RG10J,2015,250,青,スポーツ/ツアラー,10324,1,-,-,-,東大阪店,0120-37-8190,"['2015年式モデル', 'タイヤ前後/バッテリー交換']"
240,2100006050257,328000,HONDA PCX150,HONDA,2BK-KF30,2018,150,黒,スクーター/ビッグスクーター,9164,5,-,-,2023-09-27,綾瀬店,0120-37-8190,"['2018年モデル', 'フルノーマル', '前後タイヤ新品交換【マル得】']"
241,2100005584746,568000,HONDA CRF250 RALLY,HONDA,2BK-MD44,2017,250,黒,オフロード/モタード,5366,3,-,-,-,小山店,0120-37-8190,"['2017年モデル', 'リヤキャリア装備！！']"
242,2100006170320,168000,YAMAHA Vino,YAMAHA,2BH-AY02,2021,50,青,スクーター/ビッグスクーター,2177,1,-,-,2023-10-18,仙台店,0120-37-8190,['ノーマル車/2021年モデル']
243,2100006071429,678000,YAMAHA SR400,YAMAHA,EBL-RH03J,2017,400,黒,ネイキッド,3491,3,2018-09,2024-01-16,-,小山店,0120-37-8190,"['2017年モデル', 'カスタム多数']"
244,2100005789318,558000,KAWASAKI エストレヤ,KAWASAKI,JBK-BJ250A,2012,250,オレンジ,ネイキッド,4964,3ヶ月,-,-,-,京都店,0120-37-8190,['インジェクション']
245,2100005309301,268000,HONDA Super Cub 110（スーパーカブ）110,HONDA,2BJ-JA44,2018,110,ブルー/ホワイト,ネイキッド,541,1,-,-,-,上尾店,0120-37-8190,['ノーマル車両／走行距離541ｋｍ／インジェクションモデル']
246,2100006184952,228000,YAMAHA アクシスZ,YAMAHA,2BJ-SED7J,2019,125,-,スクーター/ビッグスクーター,4925,1,-,-,2023-10-21,府中店,0120-37-8190,['フルノーマル車']
247,2100006037241,698000,HONDA ＭＯＮＫＥＹ,HONDA,Z50J,-,50,白/青/赤,ネイキッド,減算車,3ヶ月,-,-,-,小牧店,0120-37-8190,"['ＢＡＪＡ', 'ボアアップ車両', 'ヨシムラマフラー']"
248,2100006037104,218000,HONDA DIO110,HONDA,EBJ-JF58,2019,110,白,スクーター/ビッグスクーター,1531,1,-,-,2023-09-25,岡崎店,0120-37-8190,['2019年モデル']
249,2100006052060,778000,HONDA CBR600RR,HONDA,EBL-PC40,2009,600,青/白,スポーツ/ツアラー,28053,3ヶ月,2009-03,2024-04-23,2023-09-28,仙台店,0120-37-8190,['シングルシートカウル／ＴＳＲマフラー装備／２００９年モデル']
250,2100005683456,748000,YAMAHA ＭＴ－０７,YAMAHA,2BL-RM19J,2019,700,ブルー,ネイキッド,2408,5,2020-01,2025-01-15,-,荒川沖店,0120-37-8190,"['ＡＢＳ', 'ＲＭ１９Ｊ型', '☆★パフォーマンスダンパー・バックステップ装備！★☆', '【マル得車輌】']"
251,2100006186628,198000,HONDA DIO110,HONDA,EBJ-JF58,2019,110,黒,スクーター/ビッグスクーター,2367,1,-,-,-,岡崎店,0120-37-8190,"['2019年モデル', 'モリワキマフラーカスタム']"
252,2100006154542,1058000,KAWASAKI NINJA1000【純正サイドパニア・マルチバー装備】,KAWASAKI,2BL-ZXT00W,2018,1000,黒,スポーツ/ツアラー,6487,5,2018-03,2025-03-09,-,松山店,0120-37-8190,[]
253,2100006120226,368000,HONDA モンキー１２５,HONDA,2BJ-JB02,2019,125,黄,ネイキッド,7418,3ヶ月,-,-,-,小牧店,0120-37-8190,['２０１９年モデル']
254,2100006093131,328000,HONDA ジャイロX,HONDA,2BH-TD02,2018,50,白,スクーター/ビッグスクーター,1850,1,-,-,2023-10-05,高石店,0120-37-8190,"['2018年式', 'フルノーマル', '低走行車両!']"
255,2100005614009,628000,YAMAHA Drag Star Classic 400,YAMAHA,BC-VH01J,2001,400,白/赤,アメリカン/クルーザー,19939,3ヶ月,2001-10,-,-,堺美原店,0120-37-8190,['2001年モデル']
256,2100005996303,1848000,Harley-Davidson FXST 1750,Harley-Davidson,8BL-STJ,2022,1750,黒,アメリカン/クルーザー,302,7,2022-10,2025-10-13,2023-09-21,岡山店,0120-37-8190,"['ソフテイルスタンダード', 'ローアンドロングの美しい造形が特長のソフテイルファミリー！高年式・ワンオーナーの１台!']"
257,2100002615405,1098000,KAWASAKI ＺＲＸ１１００,KAWASAKI,ZRT10C,2000,1100,ライムグリーン/パールアルパインホワイト,ネイキッド,16718,1ヶ月,2001-07,-,-,茅ヶ崎絶版車館,046-755-5552,"['ＺＲＴ１０Ｃ型２０００年モデル', 'Ｃ４', 'ノジマ製ファサームマフラー・フェンダーレス・メッシュホース等カスタム多数']"
258,2100006172027,208000,HONDA フォルツァZ,HONDA,BA-MF08,2004,250,白,スクーター/ビッグスクーター,11606,3ヶ月,-,-,-,一宮店,0120-37-8190,['アルミステップボード']
259,2100006066296,798000,YAMAHA WR250X,YAMAHA,JBK-DG15J,2012,250,黒,オフロード/モタード,12669,3ヶ月,-,-,2023-09-30,小山店,0120-37-8190,"['2012年モデル', 'デイトナ製タコメーター装備']"
260,2100006024494,528000,YAMAHA YZF-R25,YAMAHA,2BK-RG43J,2019,250,青,スポーツ/ツアラー,94,5,-,-,2023-09-23,山口店,0120-37-8190,"['RG43J型', '高剛性な倒立フォーク', 'ノーマル']"
261,2100005997560,538000,HONDA レブル２５０■２０１９年式・人気車両！・サイドバッグサポート！■,HONDA,2BK-MC49,2019,250,ガンメタ,アメリカン/クルーザー,6107,5,-,-,2023-09-19,練馬店,0120-37-8190,[]
262,2100005552226,558000,HONDA HORNET,HONDA,MC31,1997,250,-,ネイキッド,11397,3ヶ月,-,-,2023-07-02,府中店,0120-37-8190,['フルノーマル車']
263,2100005607810,778000,BMW Ｃ４００ＧＴ,BMW,2BL-C40AA,2021,400,ブラック,スクーター/ビッグスクーター,5778,5,2021-09,2024-09-29,-,仙台店,0120-37-8190,"['ハイライン', 'ＴＦＴカラー液晶', 'グリップ＆シートヒーター', 'ＥＴＣ２．０標準装備']"
264,2100004968165,248000,HONDA グロム,HONDA,EBJ-JC61,2015,125,黒,オフロード/モタード,9946,3ヶ月,-,-,2023-03-25,堺美原店,0120-37-8190,"['JC61型', 'リアキャリア・ミラーカスタム']"
265,2100005676731,548000,HONDA レブル250 ABS,HONDA,2BK-MC49,2017,250,マットシルバー,アメリカン/クルーザー,9125,3,-,-,-,小牧店,0120-37-8190,"['スモークスクリーン', 'リヤキャリア', 'サドルバックサポート', 'ＵＳＢ付き']"
266,2100005781244,1250000,SUZUKI ☆ 隼 ワイバン認証マフラー・ベビーフェイスバックステップ,SUZUKI,EBL-GX72B,2014,1300,黒,スポーツ/ツアラー,15924,1,2015-10,2024-10-06,2023-08-14,盛岡店,0120-37-8190,[]
267,2100004690301,1798000,SUZUKI ＧＳＸ－Ｒ１０００Ｒ,SUZUKI,DM11G,2018,1000,グラススパークルブラック,スポーツ/ツアラー,8206,5,2018-12,-,-,GLOBO蘇我店,0120-37-8190,"['２０１８年モデル', '国内仕様', 'フェンダーレス', 'ＥＴＣ標準装備']"
268,2100005469937,450000,YAMAHA トリッカー,YAMAHA,JBK-DG16J,2010,250,オレンジ,オフロード/モタード,8383,3ヶ月,-,-,-,荒川沖店,0120-37-8190,"['インジェクション', 'リアキャリア付き', '☆★フロントタイヤ・バッテリー新品交換サービス！★☆', '【マル得車輌】']"
269,2100006023800,438000,HONDA CB250R,HONDA,2BK-MC52,2018,250,赤,ネイキッド,22461,1,-,-,-,高石店,0120-37-8190,"['2018年式', 'カスタムMF装備']"
270,2100005706100,1450000,KAWASAKI Z900RSカフェ【マル得車両】,KAWASAKI,2BL-ZR900C,2019,950,青,ネイキッド,3495,5,2018-08,-,-,岡崎店,0120-37-8190,"['ワンオーナー車輛', 'フェンダーレス', 'サイドスタンドプレート', 'マルチバー装備']"
271,2100006113051,1110000,KAWASAKI ZRX,KAWASAKI,BC-ZR400E,2001,400,青白,ネイキッド,14754,3ヶ月,2002-10,2024-05-06,2023-10-08,小山店,0120-37-8190,"['2001年モデル', 'ストライカーマフラー装備']"
272,2100005843645,628000,KAWASAKI エストレヤ,KAWASAKI,JBK-BJ250A,2017,250,青/白,ネイキッド,14477,3,-,-,2023-08-26,小牧店,0120-37-8190,"['エンジンガード・ＵＳＢ付き', '２０１７年モデル']"
273,2100005905039,318000,HONDA PCX150,HONDA,2BK-KF30,2018,150,ガンメタ,スクーター/ビッグスクーター,13602,3,-,-,2023-09-04,綾瀬店,0120-37-8190,"['2018年モデル', 'ユピテルナビゲーション/ロングスクリーン/Rキャリア装備']"
274,2100005821230,268000,YAMAHA 【マル得】マジェスティＳ■２０１３年式・マフラーカスタム！・高速も乗れるコンパクトなスクーター！■,YAMAHA,JBK-SG28J,2013,155,ブラック,スクーター/ビッグスクーター,6941,1,-,-,2023-08-21,練馬店,0120-37-8190,[]
275,2100006158236,1698000,KAWASAKI ZRX1200 DAEG,KAWASAKI,EBL-ZRT20D,2016,1200,ライムグリーン,ネイキッド,17623,3,2017-06,2024-06-09,2023-10-16,仙台店,0120-37-8190,['ACTIVE製サブフレーム/エンジンスライダー/2016年モデル']
276,2100005087841,1048000,HONDA ＣＢＲ６５０Ｒ,HONDA,2BL-RH03,2019,650,艶消し黒,スポーツ/ツアラー,4975,5,2019-06,2024-06-26,-,小倉店,0120-37-8190,"['２０１９年モデル', 'ＢＡＢＹＦＡＣＥ製エンジンスライダー装備', 'ETC標準装備']"
277,2100005096423,398000,HONDA ＡＤＶ１５０【マル得車両】ヨシムラ製マフラー,HONDA,2BK-KF38,2020,150,グレー,スクーター/ビッグスクーター,11956,3,-,-,-,仙台店,0120-37-8190,"['防犯アラーム', 'リアキャリア', 'グリップヒーター', 'ナックルバイザー']"
278,2100004352704,498000,KAWASAKI エストレヤRS,KAWASAKI,BJ250A,2002,250,エボニー/キャンディパーシモンレッド,ネイキッド,15748,3ヶ月,-,-,-,つくば絶版車館,029-721-8190,['C8']
279,2100006088472,408000,YAMAHA トリシティー１５５,YAMAHA,2BK-SG37J,2019,155,-,スクーター/ビッグスクーター,3,5,-,-,2023-10-04,福生店,0120-37-8190,['ロングスクリーン・リアキャリア装備でロングツーリングから街乗りまで']
280,2100005519335,488000,HONDA DAX125,HONDA,8BJ-JB04,2023,125,赤,ネイキッド,1630,3,-,-,-,新潟店,0120-37-8190,['2023年モデル/USBソケット2口']
281,2100005865395,628000,HONDA シャドウ400,HONDA,NC34,2006,400,-,アメリカン/クルーザー,18300,3ヶ月,2006-09,-,-,京都松井山手店,0120-37-8190,"['2006年式モデル', 'バックレスト', 'エンジンガード']"
282,2100006103151,398000,HONDA CB125R,HONDA,8BJ-JC91,2021,125,グレー,ネイキッド,3711,1,-,-,2023-10-07,長野店,0120-37-8190,"['ABS', '2021年モデル／リアフェンダーレスキット／社外メットフォルダー']"
283,2100005777148,498000,KAWASAKI 【マル得】Z250,KAWASAKI,2BK-EX250P,2020,250,-,ネイキッド,4066,5,-,-,2023-08-21,京都松井山手店,0120-37-8190,"['ABS 2020年モデル', '軽さと力強さを併せ持つ本格的スーパーネイキッドマシン。']"
284,2100006135640,1650000,Harley-Davidson ＦＬＳ１６９０ソフテイルスリム■ワンオーナー車■バックレスト、エンジンガード付き,Harley-Davidson,JRV,2016,1693,ガンメタ,アメリカン/クルーザー,10692,3,2015-11,2024-11-04,-,Beat&C 世田谷店,03-6432-3480,[]
285,2100006195866,748000,KAWASAKI ZX-25R,KAWASAKI,2BK-ZX250E,2022,250,緑,スポーツ/ツアラー,3249,7,-,-,2023-10-22,郡山店,0120-37-8190,"['2022年モデル', 'クイックシフター装備']"
286,2100006183122,598000,HONDA GB350S,HONDA,2BL-NC59,2021,350,黒,ネイキッド,11988,3,2022-03,2025-02-28,2023-10-21,金沢店,0120-37-8190,['フェンダーレス／ワンオーナー／社外マフラー・ハンドル付／2021年モデル']
287,2100004646636,534000,KAWASAKI 【11月30日までの限定価格】,KAWASAKI,2BL-EX400G,2018,400,KRTカラー,スポーツ/ツアラー,10279,3,2018-06,-,-,広島店第2ショールーム,0120-37-8190,"['Ninja400 KRTedition 【決算CP実施中】 【マル得】', 'ヨシムラマフラーカスタム！ポジションが楽なバーハンドル!']"
288,2100004307605,458000,HONDA CT110,HONDA,JD01,1989,110,赤,ネイキッド,5639,1ヶ月,-,-,-,茅ヶ崎絶版車館,046-755-5552,"['1989年モデル', 'ハンターカブ']"
289,2100003647887,598000,HONDA VTR,HONDA,MC33,2009,250,グラファイトブラック,ネイキッド,1284,3ヶ月,-,-,-,つくば絶版車館,029-721-8190,"['STYLE1', 'エンジンスライダー装備']"
290,2100005760508,76000,YAMAHA 【スピード納車】JOG,YAMAHA,JBH-SA36J,2011,50,銀,スクーター/ビッグスクーター,19707,3ヶ月,-,-,2023-10-28,東大阪店,0120-37-8190,['2011年モデル/ノーマル']
291,2100006076349,178000,HONDA ダンク,HONDA,JBH-AF78,2022,50,-,スクーター/ビッグスクーター,5175,3ヶ月,-,-,-,GLOBO蘇我店,0120-37-8190,"['２０２２年モデル', 'フルノーマル']"
292,2100005922647,2048000,KAWASAKI Z H2,KAWASAKI,2BL-ZRT00K,2021,1000,黒,アメリカン/クルーザー,9454,5,2021-08,2024-08-18,2023-09-07,新潟店,0120-37-8190,['2021年モデル／ノーマル']
293,2100005888264,798000,KAWASAKI 【マル得車両】ZRX,KAWASAKI,ZR400E,2001,400,黒,ネイキッド,32226,3ヶ月,2002-11,-,-,仙台店,0120-37-8190,['アンダーカウル／カスタム多数／2001年モデル']
294,2100005719162,1420000,Harley-Davidson ＸＬ１２００Ｘ,Harley-Davidson,LC3,2011,1200,オレンジ,アメリカン/クルーザー,34337,3ヶ月,2011-04,-,-,柏店,0120-37-8190,"['２０１１年モデル', '☆★カスタム多数★☆']"
295,2100005731102,547800,SUZUKI 【並行輸入・新車】Ｖストローム２５０ＳＸ,SUZUKI,2BK-DS11A,2023,250,ブラック,オフロード/モタード,1,7,-,-,-,相模大野店,0120-37-8190,['２０２３年モデル']
