,id,価格,車両名,メーカー,型式番号,モデル年,排気量,色,タイプ,走行距離,保証期間,初年度登録年月,次回車検,入荷日,在庫店舗,店舗在庫,備考
111,2100005993173,89800,HONDA トゥデイ,HONDA,JBH-AF67,2012,50,黒,スクーター/ビッグスクーター,11165,3ヶ月,-,-,2023-09-18,ラパークいわき店,0120-37-8190,['フルノーマル／2012年モデル／インジェクション']
112,2100006257106,248000,HONDA スーパーカブ１１０,HONDA,2BJ-JA44,2020,110,青/白,ネイキッド,7076,3ヶ月,-,-,2023-11-02,新横浜店,0120-37-8190,['ホンダ純正フロントバスケット装備']
113,2100006061079,328000,YAMAHA CYGNUS GRYPHUS,YAMAHA,8BJ-SEJ4J,2022,125,-,スクーター/ビッグスクーター,3976,1,-,-,2023-09-29,草加店,0120-37-8190,['2022年モデル／SEJ4J型／ノーマル']
114,2100005513890,1248000,Harley-Davidson Dyna Low Rider [ FXDL1580 ]■ワンオーナー■バックレスト■サドルバッグサポート■ハイウェイペグ■ウィンカー,Harley-Davidson,GN4,2012,1584,ビビッドブラック,アメリカン/クルーザー,2921,3ヶ月,2012-07,-,-,Beat&C 福岡マリナ店,0120-37-8190,[]
115,2100006113648,468000,HONDA ＡＤＶ１５０,HONDA,2BK-KF38,2020,150,マットブラック,スクーター/ビッグスクーター,16873,3,-,-,2023-10-08,横浜上郷店,0120-37-8190,"['モリワキ製マフラー', 'アルミステップボード', 'グリップヒーター', '純正トップケース装備']"
116,2100005706735,758000,YAMAHA ＷＲ２５０Ｒ,YAMAHA,JBK-DG15J,2007,250,白,オフロード/モタード,15318,3ヶ月,-,-,-,新横浜店,0120-37-8190,"['ローダウン仕様', 'フェンダーレス仕様']"
117,2100006010015,2380000,Harley-Davidson XL1200X【ワンオーナー・低走行車両・ハンドル、エアクリ、マフラー他カスタム車両】,Harley-Davidson,LC3,2020,1200,黒,アメリカン/クルーザー,612,5,2020-11,-,-,松山店,0120-37-8190,[]
118,2100006215779,378000,YAMAHA トリシティ155【マル得j】2020年モデル/バックレスト,YAMAHA,2BK-SG37J,2020,155,グレー,スクーター/ビッグスクーター,578,5,-,-,2023-10-26,東大阪店,0120-37-8190,[]
119,2100005948555,315000,YAMAHA CYGNUS XSR,YAMAHA,EBJ-SE44J,2018,125,黒,スクーター/ビッグスクーター,10166,3ヶ月,-,-,2023-09-11,大阪東住吉店,0120-37-8190,['リアボックス付き']
120,2100005726405,1298000,KAWASAKI 【マル得車両】ZEPHYR χ,KAWASAKI,ZR400C,2008,400,青,ネイキッド,26471,3ヶ月,2008-05,-,-,高松店,0120-37-8190,['キャブレター・2008年モデル・ブルーボール']
121,2100006031881,848000,SUZUKI GSX-S1000F☆人気のスポーツツアラーバイク☆大型バイク初めての方にもおすすめ☆,SUZUKI,EBL-GT79A,2016,1000,グラススパークルブラック/キャンディダーリングレッド,スポーツ/ツアラー,14708,3,2016-09,2025-06-04,-,久留米店,0120-37-8190,[]
122,2100005798211,698000,KAWASAKI BALIUS-Ⅱ,KAWASAKI,ZR250B,2004,250,青,ネイキッド,13525,3ヶ月,-,-,2023-08-17,市川店,0120-37-8190,"['バリオス2', 'ハンドルクランプ変更', 'スクリーン装備', '2004年モデル']"
123,2100005692182,286000,HONDA スーパーカブ110！細かなカスタム入ってます!,HONDA,EBJ-JA07,2019,110,赤,ネイキッド,7237,3ヶ月,-,-,2023-07-28,姫路店,0120-37-8190,[]
124,2100006213546,1388000,Harley-Davidson Softail Slim [ FLSL1750 ],Harley-Davidson,YDJ,2020,1750,ワインレッド,アメリカン/クルーザー,17124,3,2019-10,2024-10-13,-,福岡店,0120-37-8190,['【キー付きタンクキャップ装着☆】']
125,2100003912138,788000,HONDA 【マル得】GB350S,HONDA,2BL-NC59,2021,350,グレー,ネイキッド,1097,7,2022-07,2025-07-19,-,大阪東住吉店,0120-37-8190,['2021年モデルのワンオーナー・フルノーマル車両!']
126,2100006155907,158000,HONDA 【スピード納車】タクトベーシック,HONDA,JBH-AF79,2021,50,ホワイト,スクーター/ビッグスクーター,123,3,-,-,2023-10-15,入間店,0120-37-8190,['☆2021年モデル／フロントバスケット装備／低走行☆']
127,2100005740142,498000,HONDA REBEL 250,HONDA,2BK-MC49,2020,250,マットブルー,アメリカン/クルーザー,6246,5,-,-,-,長野店,0120-37-8190,['2020年モデル／ステップカスタム／グリップヒーター']
128,2100006042573,1378000,Harley-Davidson Sportster 883 Iron [ XL883N ]ペアライド,Harley-Davidson,EBL-883RN,2014,883,ブラックデニム,アメリカン/クルーザー,6276,1,2014-07,-,-,Beat&C 福岡マリナ店,0120-37-8190,"['フォワードコントロールステップ', 'プロジェクターヘッドランプ', 'サドルバッグ', 'ポップアップガスキャップ']"
129,2100005940535,388000,HONDA PCX,HONDA,2BJ-JK05,2021,125,白,スクーター/ビッグスクーター,4115,1,-,-,-,広島店,0120-37-8190,['フルノーマル！ スマートキー搭載の通勤最適スクーター!']
130,2100006266184,158000,YAMAHA アクシストリート,YAMAHA,EBJ-SE53J,2009,125,シルバー,スクーター/ビッグスクーター,2296,3ヶ月,-,-,2023-11-03,岡山店,0120-37-8190,['軽く小回りが利く車体は日常使いに向いています！Ａ４ファイルがそのまま入る広いメットインも魅力!']
131,2100005845380,1498000,KAWASAKI ,KAWASAKI,2BL-ZR900C,2018,950,黒/金ライン,ネイキッド,3701,5,2018-02,-,2023-08-26,広島店第2ショールーム,0120-37-8190,"['Z900RS', '【決算CP実施中】', '2018年モデル', 'フェンダーレス・レバーカスタム【通販送料無料】']"
132,2100005485319,578000,HONDA REBEL（レブル）250（ABS）,HONDA,2BK-MC49,2020,250,ベージュ,アメリカン/クルーザー,1080,5,-,-,-,東松山店,0120-37-8190,['2020年モデル／ノーマル車両／インジェクションモデル／クラッチレバー新品交換']
133,2100006148480,88000,HONDA TODAY【通勤通学に是非☆】,HONDA,JBH-AF67,2011,50,青,スクーター/ビッグスクーター,6281,3ヶ月,-,-,-,福岡店,0120-37-8190,[]
134,2100005876872,1598000,Harley-Davidson ＦＬＳ,Harley-Davidson,JR5,2013,1580,ネイビー,アメリカン/クルーザー,6291,1,2012-11,-,-,荒川沖店,0120-37-8190,"['ソフテイルスリム', 'フルノーマル車', '☆★前後タイヤ・バッテリー新品交換サービス！★☆']"
135,2100005595094,500000,YAMAHA ＹＺＦ－Ｒ２５,YAMAHA,2BK-RG43J,2021,250,ブラック,スポーツ/ツアラー,16221,3,-,-,-,市川店,0120-37-8190,"['ＲＧ４３Ｊ型', 'ハンドルクランプバー', 'ＵＳＢソケット装備']"
136,2100006247329,218000,HONDA ＰＣＸ１２５,HONDA,EBJ-JF56,2015,125,白,スクーター/ビッグスクーター,26762,3ヶ月,-,-,2023-10-31,一宮店,0120-37-8190,['ＬＥＤモデル！ノーマル!']
137,2100006149203,764000,HONDA CB400スーパーフォア,HONDA,EBL-NC42,2011,400,白,ネイキッド,34442,3ヶ月,2013-02,2024-03-17,2023-10-14,東大阪店,0120-37-8190,['2011年モデル/カスタムサイレンサー/USB電源2口/エンジンガード/ラジエーターカバー']
138,2100006264999,598000,YAMAHA SR400／RH01J型／キャブレターモデル／ノーマル車両!,YAMAHA,BC-RH01J,2007,400,ブルー,ネイキッド,15302,3ヶ月,2009-09,2025-07-23,2023-11-03,上尾店,0120-37-8190,[]
